num,neutral,positive,negative,skip,mark,adj,caps_lock,exclamation_mark,label
1498,0.8031837940216064,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1499,0.538993239402771,0.0,0.275139719247818,0.0,0,0,0,0,ИСТИНА
1500,0.7310686111450195,0.0,0.14805719256401062,0.0,0,0,0,0,ИСТИНА
1501,0.7248802781105042,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1502,0.6001983880996704,0.0,0.22816647589206696,0.0,0,0,0,0,ИСТИНА
1503,0.6297846436500549,0.0,0.275139719247818,0.0,0,0,0,0,ИСТИНА
1504,0.8267217874526978,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1505,0.585111141204834,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1506,0.7248802781105042,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1507,0.7663036584854126,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1508,0.7826725244522095,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1509,0.8221991658210754,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1510,0.6791887283325195,0.0,0.29422497749328613,0.0,0,0,0,0,ИСТИНА
1511,0.546748161315918,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1512,0.59267657995224,0.0,0.320831298828125,0.0,0,0,0,0,ИСТИНА
1513,0.6723417043685913,0.0,0.320831298828125,0.0,0,0,0,0,ИСТИНА
1514,0.8634016513824463,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1515,0.585111141204834,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1516,0.7186043858528137,0.0,0.30736804008483887,0.0,0,0,0,0,ИСТИНА
1517,0.839743971824646,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1518,0.6513648629188538,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1519,0.5312193632125854,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1520,0.8558611869812012,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1521,0.7931159734725952,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1522,0.7248802781105042,0.0,0.13661839067935944,0.0,0,0,0,0,ИСТИНА
1523,0.523430347442627,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1524,0.6442351341247559,0.0,0.21734751760959625,0.0,0,0,0,0,ИСТИНА
1525,0.7310686111450195,0.0,0.1778208613395691,0.0,0,1,0,0,ИСТИНА
1526,0.6370407938957214,0.0,0.21734751760959625,0.0,0,0,0,0,ИСТИНА
1527,0.6150978803634644,0.0,0.2509227991104126,0.0,0,2,0,0,ИСТИНА
1528,0.6992644667625427,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1529,0.754925012588501,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1530,0.5698626637458801,0.0,0.3276783227920532,0.0,0,0,0,0,ИСТИНА
1531,0.8354935646057129,0.0,0.1259327530860901,0.0,0,0,0,0,ИСТИНА
1532,0.7310686111450195,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1533,0.7057950496673584,0.0,0.24509501457214355,0.0,0,0,0,0,ИСТИНА
1534,0.7310686111450195,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1535,0.7186043858528137,0.0,0.24509501457214355,0.0,0,0,0,0,ИСТИНА
1536,0.7371681928634644,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1537,0.8031837940216064,0.0,0.15611489117145538,0.0,0,0,0,0,ИСТИНА
1538,0.7663036584854126,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1539,0.8080772161483765,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1540,0.7431780099868774,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1541,0.7879412174224854,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1542,0.7931159734725952,0.0,0.13297423720359802,0.0,0,0,0,0,ИСТИНА
1543,0.6859594583511353,0.0,0.29422497749328613,0.0,0,0,0,0,ИСТИНА
1544,0.6513648629188538,0.0,0.14415885508060455,0.0,0,0,0,0,ИСТИНА
1545,0.7490972280502319,0.0,0.1778208613395691,0.0,0,0,0,0,ИСТИНА
1546,0.8175845146179199,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1547,0.6926519870758057,0.0,0.3629792034626007,0.0,0,0,0,0,ИСТИНА
1548,0.6370407938957214,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1549,0.4765896201133728,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1550,0.8311530351638794,0.0,0.09535945951938629,0.0,0,0,0,0,ИСТИНА
1551,0.6926519870758057,0.0,0.33459946513175964,0.0,0,0,0,0,ИСТИНА
1552,0.7931159734725952,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1553,0.6224693655967712,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1554,0.4843900501728058,0.0,0.29422497749328613,0.0,0,0,0,0,ИСТИНА
1555,0.7826725244522095,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1556,0.6001983880996704,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1557,0.8354935646057129,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1558,0.6992644667625427,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1559,0.7826725244522095,0.0,0.1824355274438858,0.0,1,0,0,0,ИСТИНА
1560,0.7931159734725952,0.0,0.1778208613395691,0.0,0,0,0,0,ИСТИНА
1561,0.5621865391731262,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1562,0.754925012588501,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1563,0.6224693655967712,0.0,0.23935934901237488,0.0,1,0,0,1,ИСТИНА
1564,0.6442351341247559,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1565,0.7663036584854126,0.0,0.24509501457214355,0.0,0,0,0,0,ИСТИНА
1566,0.6001983880996704,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1567,0.7490972280502319,0.0,0.1097157895565033,0.0,0,0,0,0,ИСТИНА
1568,0.7981967926025391,0.0,0.11597072333097458,0.0,0,1,0,0,ИСТИНА
1569,0.7371681928634644,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1570,0.8311530351638794,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1571,0.6723417043685913,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1572,0.6150978803634644,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1573,0.523430347442627,0.0,0.3415925204753876,0.0,0,0,0,0,ИСТИНА
1574,0.6513648629188538,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1575,0.7931159734725952,0.0,0.11597072333097458,0.0,0,0,0,0,ИСТИНА
1576,0.607673168182373,0.0,0.30736804008483887,0.0,0,0,0,0,ИСТИНА
1577,0.6584275364875793,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1578,0.9124462008476257,0.0,0.1097157895565033,0.0,0,0,0,0,ИСТИНА
1579,0.546748161315918,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1580,0.7186043858528137,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1581,0.7186043858528137,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1582,0.7773098945617676,0.0,0.24509501457214355,0.0,0,0,0,0,ИСТИНА
1583,0.6584275364875793,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1584,0.5312193632125854,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1585,0.754925012588501,0.0,0.13661839067935944,0.0,0,0,0,0,ИСТИНА
1586,0.607673168182373,0.0,0.18714269995689392,0.0,3,0,0,0,ИСТИНА
1587,0.8670457601547241,0.0,0.08510905504226685,0.0,0,0,0,0,ИСТИНА
1588,0.607673168182373,0.0,0.26285186409950256,0.0,0,0,0,0,ИСТИНА
1589,0.7826725244522095,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1590,0.7490972280502319,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1591,0.7606606483459473,0.0,0.15611489117145538,0.0,0,0,0,0,ИСТИНА
1592,0.6654205918312073,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1593,0.6791887283325195,0.0,0.13297423720359802,0.0,0,0,0,0,ИСТИНА
1594,0.7606606483459473,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1595,0.59267657995224,0.0,0.22816647589206696,0.0,0,0,0,0,ИСТИНА
1596,0.5000100135803223,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1597,0.8031837940216064,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1598,0.7431780099868774,0.0,0.14034625887870789,0.0,0,0,0,0,ИСТИНА
1599,0.8439050912857056,0.0,0.14034625887870789,0.0,0,0,0,0,ИСТИНА
1600,0.7931159734725952,0.0,0.1778208613395691,0.0,0,0,0,0,ИСТИНА
1601,0.812877357006073,0.0,0.0980893224477768,0.0,0,0,0,0,ИСТИНА
1602,0.6926519870758057,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1603,0.4921981394290924,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1604,0.7606606483459473,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1605,0.7931159734725952,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1606,0.6001983880996704,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1607,0.6584275364875793,0.0,0.29422497749328613,0.0,0,0,0,0,ИСТИНА
1608,0.6297846436500549,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1609,0.6926519870758057,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1610,0.7431780099868774,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1611,0.6926519870758057,0.0,0.24509501457214355,0.0,0,0,0,0,ИСТИНА
1612,0.7248802781105042,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1613,0.6723417043685913,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1614,0.7931159734725952,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1615,0.6723417043685913,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1616,0.7981967926025391,0.0,0.10088862478733063,0.0,0,0,0,0,ИСТИНА
1617,0.6370407938957214,0.0,0.275139719247818,0.0,0,0,0,0,ИСТИНА
1618,0.4532718360424042,0.0,0.21734751760959625,0.0,0,0,0,0,ИСТИНА
1619,0.7431780099868774,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1620,0.6224693655967712,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1621,0.8080772161483765,0.0,0.0,0.14034625887870789,0,0,0,0,ИСТИНА
1622,0.8354935646057129,0.0,0.10088862478733063,0.0,0,0,0,0,ИСТИНА
1623,0.6513648629188538,0.0,0.30736804008483887,0.0,0,0,0,0,ИСТИНА
1624,0.7490972280502319,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1625,0.8175845146179199,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1626,0.8933194279670715,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1627,0.8634016513824463,0.0,0.1259327530860901,0.0,0,0,0,0,ИСТИНА
1628,0.6992644667625427,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1629,0.8031837940216064,0.0,0.14034625887870789,0.0,0,0,0,0,ИСТИНА
1630,0.7310686111450195,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1631,0.7248802781105042,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1632,0.7057950496673584,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1633,0.7310686111450195,0.0,0.14415885508060455,0.0,0,0,0,0,ИСТИНА
1634,0.812877357006073,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1635,0.6297846436500549,0.0,0.3415925204753876,0.0,0,0,0,0,ИСТИНА
1636,0.6297846436500549,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1637,0.7248802781105042,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1638,0.7248802781105042,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1639,0.7431780099868774,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1640,0.7057950496673584,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1641,0.6654205918312073,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1642,0.8558611869812012,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1643,0.6584275364875793,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1644,0.7248802781105042,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1645,0.8080772161483765,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1646,0.5698626637458801,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1647,0.7826725244522095,0.0,0.14415885508060455,0.0,0,0,0,0,ИСТИНА
1648,0.7606606483459473,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1649,0.546748161315918,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1650,0.7931159734725952,0.0,0.0,0.1294127255678177,0,0,0,0,ИСТИНА
1651,0.8080772161483765,0.0,0.15611489117145538,0.0,0,0,0,0,ИСТИНА
1652,0.7057950496673584,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1653,0.8479777574539185,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1654,0.5621865391731262,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1655,0.7057950496673584,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1656,0.5156299471855164,0.0,0.0,0.18714269995689392,0,0,0,0,ИСТИНА
1657,0.6723417043685913,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1658,0.8634016513824463,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1659,0.44553956389427185,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1660,0.4843900501728058,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1661,0.6297846436500549,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1662,0.6654205918312073,0.0,0.14034625887870789,0.0,0,0,0,0,ИСТИНА
1663,0.7663036584854126,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1664,0.7057950496673584,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1665,0.8558611869812012,0.0,0.13297423720359802,0.0,0,0,0,0,ИСТИНА
1666,0.59267657995224,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1667,0.7371681928634644,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1668,0.7490972280502319,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1669,0.8439050912857056,0.0,0.11597072333097458,0.0,0,0,0,0,ИСТИНА
1670,0.6791887283325195,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1671,0.5156299471855164,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1672,0.8596737384796143,0.0,0.13297423720359802,0.0,0,0,0,0,ИСТИНА
1673,0.6150978803634644,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1674,0.6584275364875793,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1675,0.6926519870758057,0.0,0.2568419873714447,0.0,2,0,0,0,ИСТИНА
1676,0.7248802781105042,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1677,0.7122421860694885,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1678,0.6224693655967712,0.0,0.29422497749328613,0.0,0,0,0,0,ИСТИНА
1679,0.7248802781105042,0.0,0.22816647589206696,0.0,1,0,0,0,ИСТИНА
1680,0.8519628047943115,0.0,0.14415885508060455,0.0,1,0,0,0,ИСТИНА
1681,0.5775054097175598,0.0,0.1778208613395691,0.0,0,0,0,0,ИСТИНА
1682,0.6654205918312073,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1683,0.7879412174224854,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1684,0.880807101726532,0.0,0.15611489117145538,0.0,0,0,0,0,ИСТИНА
1685,0.7606606483459473,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1686,0.6654205918312073,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1687,0.585111141204834,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1688,0.6513648629188538,0.0,0.29422497749328613,0.0,0,0,0,0,ИСТИНА
1689,0.754925012588501,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1690,0.59267657995224,0.0,0.348655104637146,0.0,0,0,0,0,ИСТИНА
1691,0.7981967926025391,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1692,0.7663036584854126,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1693,0.754925012588501,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1694,0.4765896201133728,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1695,0.6654205918312073,0.0,0.30736804008483887,0.0,0,0,0,0,ИСТИНА
1696,0.4301573634147644,0.0,0.33459946513175964,0.0,0,0,0,0,ИСТИНА
1697,0.59267657995224,0.0,0.4301573634147644,0.0,0,0,0,0,ИСТИНА
1698,0.6654205918312073,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1699,0.7879412174224854,0.0,0.1067005917429924,0.0,0,0,0,0,ИСТИНА
1700,0.6654205918312073,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1701,0.7606606483459473,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1702,0.812877357006073,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1703,0.7371681928634644,0.0,0.22816647589206696,0.0,0,0,0,0,ИСТИНА
1704,0.7663036584854126,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1705,0.6442351341247559,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1706,0.7490972280502319,0.0,0.11921291798353195,0.0,0,0,0,0,ИСТИНА
1707,0.6723417043685913,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1708,0.6926519870758057,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1709,0.6992644667625427,0.0,0.19194278120994568,0.0,1,0,0,0,ИСТИНА
1710,0.7310686111450195,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1711,0.7186043858528137,0.0,0.15611489117145538,0.0,0,0,0,0,ИСТИНА
1712,0.8354935646057129,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1713,0.7826725244522095,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1714,0.7057950496673584,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1715,0.7490972280502319,0.0,0.3276783227920532,0.0,0,0,0,0,ИСТИНА
1716,0.5312193632125854,0.0,0.26285186409950256,0.0,0,0,0,0,ИСТИНА
1717,0.7490972280502319,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1718,0.7310686111450195,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1719,0.8311530351638794,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1720,0.8519628047943115,0.0,0.24509501457214355,0.0,0,0,0,0,ИСТИНА
1721,0.8031837940216064,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1722,0.8031837940216064,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1723,0.6442351341247559,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1724,0.8031837940216064,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1725,0.5000100135803223,0.0,0.23371636867523193,0.0,0,0,0,0,ИСТИНА
1726,0.7490972280502319,0.0,0.13661839067935944,0.0,0,0,0,0,ИСТИНА
1727,0.7310686111450195,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1728,0.754925012588501,0.0,0.14805719256401062,0.0,0,1,0,0,ИСТИНА
1729,0.6723417043685913,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1730,0.6584275364875793,0.0,0.23935934901237488,0.0,0,0,0,0,ИСТИНА
1731,0.7663036584854126,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1732,0.6926519870758057,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1733,0.7371681928634644,0.0,0.1294127255678177,0.0,0,0,0,0,ИСТИНА
1734,0.8634016513824463,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1735,0.7490972280502319,0.0,0.15611489117145538,0.0,0,0,0,0,ИСТИНА
1736,0.754925012588501,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1737,0.8221991658210754,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1738,0.839743971824646,0.0,0.14805719256401062,0.0,0,0,0,0,ИСТИНА
1739,0.7248802781105042,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1740,0.6926519870758057,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1741,0.7248802781105042,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1742,0.7122421860694885,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1743,0.6584275364875793,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1744,0.7371681928634644,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1745,0.6992644667625427,0.0,0.2509227991104126,0.0,0,0,0,0,ИСТИНА
1746,0.7186043858528137,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1747,0.7606606483459473,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1748,0.771853506565094,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1749,0.7310686111450195,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1750,0.6297846436500549,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1751,0.7310686111450195,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1752,0.6791887283325195,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1753,0.8221991658210754,0.0,0.14805719256401062,0.0,0,0,0,0,ИСТИНА
1754,0.7606606483459473,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1755,0.7879412174224854,0.0,0.14034625887870789,0.0,1,0,0,0,ИСТИНА
1756,0.5156299471855164,0.0,0.275139719247818,0.0,0,0,0,0,ИСТИНА
1757,0.8031837940216064,0.0,0.13297423720359802,0.0,0,0,0,0,ИСТИНА
1758,0.7371681928634644,0.0,0.33459946513175964,0.0,0,0,0,0,ИСТИНА
1759,0.7371681928634644,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1760,0.7879412174224854,0.0,0.11597072333097458,0.0,0,0,0,0,ИСТИНА
1761,0.7057950496673584,0.0,0.287777841091156,0.0,1,0,0,0,ИСТИНА
1762,0.6791887283325195,0.0,0.14415885508060455,0.0,0,0,0,0,ИСТИНА
1763,0.546748161315918,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1764,0.8031837940216064,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1765,0.6791887283325195,0.0,0.21734751760959625,0.0,0,0,0,0,ИСТИНА
1766,0.6513648629188538,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1767,0.6224693655967712,0.0,0.22816647589206696,0.0,0,0,0,0,ИСТИНА
1768,0.8221991658210754,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1769,0.8596737384796143,0.0,0.14805719256401062,0.0,0,0,0,0,ИСТИНА
1770,0.7310686111450195,0.0,0.14415885508060455,0.0,0,0,0,0,ИСТИНА
1771,0.6859594583511353,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1772,0.8774868249893188,0.0,0.20690405368804932,0.0,0,0,0,0,ИСТИНА
1773,0.7186043858528137,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1774,0.6150978803634644,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1775,0.7773098945617676,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1776,0.7186043858528137,0.0,0.16452647745609283,0.0,0,0,0,0,ИСТИНА
1777,0.6370407938957214,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1778,0.7310686111450195,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1779,0.8080772161483765,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1780,0.7248802781105042,0.0,0.1778208613395691,0.0,0,0,0,0,ИСТИНА
1781,0.7773098945617676,0.0,0.20182321965694427,0.0,0,0,0,0,ИСТИНА
1782,0.7981967926025391,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1783,0.6992644667625427,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1784,0.6297846436500549,0.0,0.13297423720359802,0.0,0,0,0,0,ИСТИНА
1785,0.754925012588501,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1786,0.6723417043685913,0.0,0.2568419873714447,0.0,0,0,0,0,ИСТИНА
1787,0.6926519870758057,0.0,0.14805719256401062,0.0,0,0,0,0,ИСТИНА
1788,0.6723417043685913,0.0,0.2814156115055084,0.0,0,0,0,0,ИСТИНА
1789,0.8031837940216064,0.0,0.22271016240119934,0.0,0,0,0,0,ИСТИНА
1790,0.4843900501728058,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1791,0.7248802781105042,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1792,0.6791887283325195,0.0,0.1968362182378769,0.0,0,0,0,0,ИСТИНА
1793,0.6442351341247559,0.0,0.1294127255678177,0.0,0,0,0,0,ИСТИНА
1794,0.7879412174224854,0.0,0.1259327530860901,0.0,0,0,0,0,ИСТИНА
1795,0.6926519870758057,0.0,0.1520422399044037,0.0,0,0,0,0,ИСТИНА
1796,0.6723417043685913,0.0,0.16886694729328156,0.0,0,0,0,0,ИСТИНА
1797,0.6513648629188538,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1798,0.8558611869812012,0.0,0.07586817443370819,0.0,0,0,0,0,ИСТИНА
1799,0.6723417043685913,0.0,0.2689514458179474,0.0,0,0,0,0,ИСТИНА
1800,0.6992644667625427,0.0,0.16027602553367615,0.0,0,0,0,0,ИСТИНА
1801,0.7310686111450195,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1802,0.7606606483459473,0.0,0.287777841091156,0.0,0,0,0,0,ИСТИНА
1803,0.6992644667625427,0.0,0.1732981950044632,0.0,0,0,0,0,ИСТИНА
1804,0.6442351341247559,0.0,0.18714269995689392,0.0,0,0,0,0,ИСТИНА
1805,0.7057950496673584,0.0,0.1824355274438858,0.0,0,0,0,0,ИСТИНА
1806,0.6001983880996704,0.0,0.19194278120994568,0.0,0,0,0,0,ИСТИНА
1807,0.7186043858528137,0.0,0.21207880973815918,0.0,0,0,0,0,ИСТИНА
1808,0.7663036584854126,0.0,0.0,0.11921291798353195,0,0,0,0,ИСТИНА
